timestamp,raw_value,attention,label
1645683135.423106,54,30,0
1645683135.426732,37,30,0
1645683135.431511,20,30,0
1645683135.431545,25,30,0
1645683135.431575,40,30,0
1645683135.431605,40,30,0
1645683135.431642,24,30,0
1645683135.431675,20,30,0
1645683135.431704,35,30,0
1645683135.431735,50,30,0
1645683135.431777,41,30,0
1645683135.4318058,25,30,0
1645683135.431835,23,30,0
1645683135.431863,34,30,0
1645683135.431892,18,30,0
1645683135.431926,-4,30,0
1645683135.431956,2,30,0
1645683135.431985,17,30,0
1645683135.432014,18,30,0
1645683135.432945,11,30,0
1645683135.434291,10,30,0
1645683135.4343228,19,30,0
1645683135.434361,26,30,0
1645683135.434391,18,30,0
1645683135.435478,19,30,0
1645683135.494267,43,30,0
1645683135.49549,43,30,0
1645683135.4967391,23,30,0
1645683135.497966,12,30,0
1645683135.5033002,13,30,0
1645683135.503337,25,30,0
1645683135.5033731,39,30,0
1645683135.503417,41,30,0
1645683135.503546,43,30,0
1645683135.503755,51,30,0
1645683135.503789,50,30,0
1645683135.50382,44,30,0
1645683135.50385,41,30,0
1645683135.5038788,48,30,0
1645683135.5039082,51,30,0
1645683135.504045,36,30,0
1645683135.5041401,32,30,0
1645683135.504172,50,30,0
1645683135.504202,56,30,0
1645683135.504232,45,30,0
1645683135.504261,42,30,0
1645683135.504291,54,30,0
1645683135.5043561,57,30,0
1645683135.504392,48,30,0
1645683135.504423,45,30,0
1645683135.5044532,58,30,0
1645683135.504482,73,30,0
1645683135.504512,64,30,0
1645683135.504541,21,30,0
1645683135.504571,-14,30,0
1645683135.5046,-5,30,0
1645683135.50463,24,30,0
1645683135.504659,37,30,0
1645683135.50548,38,30,0
1645683135.506698,40,30,0
1645683135.508012,52,30,0
1645683135.5091898,59,30,0
1645683135.511759,80,30,0
1645683135.512972,108,30,0
1645683135.514207,136,30,0
1645683135.5154219,139,30,0
1645683135.516723,108,30,0
1645683135.519212,88,30,0
1645683135.520462,91,30,0
1645683135.522918,112,30,0
1645683135.526168,119,30,0
1645683135.526743,117,30,0
1645683135.529238,121,30,0
1645683135.530539,134,30,0
1645683135.533012,139,30,0
1645683135.534164,132,30,0
1645683135.5367339,118,30,0
1645683135.53921,104,30,0
1645683135.5405598,103,30,0
1645683135.543127,122,30,0
1645683135.544169,137,30,0
1645683135.5467038,137,30,0
1645683135.547897,120,30,0
1645683135.550394,113,30,0
1645683135.5529869,112,30,0
1645683135.5544698,102,30,0
1645683135.5556328,82,30,0
1645683135.5582578,57,30,0
1645683135.5605812,51,30,0
1645683135.56181,58,30,0
1645683135.5642629,59,30,0
1645683135.565566,38,30,0
1645683135.568047,43,30,0
1645683135.5706408,83,30,0
1645683135.572031,100,30,0
1645683135.574423,80,30,0
1645683135.576852,41,30,0
1645683135.578134,34,30,0
1645683135.579265,58,30,0
1645683135.581975,65,30,0
1645683135.583056,27,30,0
1645683135.5856,-5,30,0
1645683135.5870879,-11,30,0
1645683135.589273,-10,30,0
1645683135.591926,-1,30,0
1645683135.59304,12,30,0
1645683135.595687,26,30,0
1645683135.598186,24,30,0
1645683135.599398,-1,30,0
1645683135.600681,-18,30,0
1645683135.6031659,-7,30,0
1645683135.605685,2,30,0
1645683135.606983,4,30,0
1645683135.609365,8,30,0
1645683135.6117618,5,30,0
1645683135.6130571,5,30,0
1645683135.614507,5,30,0
1645683135.61681,-5,30,0
1645683135.619318,-12,30,0
1645683135.620682,-21,30,0
1645683135.625995,-33,30,0
1645683135.626863,-49,30,0
1645683135.6658182,-65,30,0
1645683135.668044,-61,30,0
1645683135.671721,-56,30,0
1645683135.671794,-52,30,0
1645683135.671861,-42,30,0
1645683135.671916,-22,30,0
1645683135.6719701,0,30,0
1645683135.672024,9,30,0
1645683135.672077,11,30,0
1645683135.67213,13,30,0
1645683135.672183,12,30,0
1645683135.672235,3,30,0
1645683135.6722891,-14,30,0
1645683135.672342,-25,30,0
1645683135.672395,-19,30,0
1645683135.672449,-4,30,0
1645683135.672501,2,30,0
1645683135.672554,-4,30,0
1645683135.672607,0,30,0
1645683135.672659,18,30,0
1645683135.672713,27,30,0
1645683135.672766,36,30,0
1645683135.673035,40,30,0
1645683135.674337,39,30,0
1645683135.6755662,32,30,0
1645683135.676748,23,30,0
1645683135.678189,24,30,0
1645683135.680535,41,30,0
1645683135.682299,54,30,0
1645683135.683041,53,30,0
1645683135.685632,53,30,0
1645683135.686987,53,30,0
1645683135.689437,44,30,0
1645683135.690846,35,30,0
1645683135.693037,35,30,0
1645683135.6943429,49,30,0
1645683135.696752,67,30,0
1645683135.6992252,67,30,0
1645683135.700479,64,30,0
1645683135.7030258,80,30,0
1645683135.704231,107,30,0
1645683135.720491,120,30,0
1645683135.72171,96,30,0
1645683135.7230039,59,30,0
1645683135.7241988,53,30,0
1645683135.725439,67,30,0
1645683135.726828,72,30,0
1645683135.7268631,68,30,0
1645683135.7268941,67,30,0
1645683135.726924,61,30,0
1645683135.726955,45,30,0
1645683135.7279592,41,30,0
1645683135.7292001,51,30,0
1645683135.731668,54,30,0
1645683135.733004,48,30,0
1645683135.734178,38,30,0
1645683135.735426,32,30,0
1645683135.737998,26,30,0
1645683135.73928,12,30,0
1645683135.741917,10,30,0
1645683135.744321,18,30,0
1645683135.745497,25,30,0
1645683135.748051,19,30,0
1645683135.7492118,-3,30,0
1645683135.75181,-11,30,0
1645683135.753037,-9,30,0
1645683135.755522,-11,30,0
1645683135.7568169,-21,30,0
1645683135.759373,-38,30,0
1645683135.7618072,-58,30,0
1645683135.763038,-81,30,0
1645683135.765822,-98,30,0
1645683135.766976,-77,30,0
1645683135.7694452,-33,30,0
1645683135.770706,4,30,0
1645683135.7731829,13,30,0
1645683135.775615,10,30,0
1645683135.776789,22,30,0
1645683135.779356,44,30,0
1645683135.780694,50,30,0
1645683135.783217,24,30,0
1645683135.7844968,6,30,0
1645683135.786873,18,30,0
1645683135.788245,36,30,0
1645683135.790741,38,30,0
1645683135.793164,27,30,0
1645683135.7955232,37,30,0
1645683135.796777,59,30,0
1645683135.798091,72,30,0
1645683135.8005362,65,30,0
1645683135.801805,59,30,0
1645683135.804401,67,30,0
1645683135.8073459,72,30,0
1645683135.811818,83,30,0
1645683135.813152,89,30,0
1645683135.815895,82,30,0
1645683135.816816,66,30,0
1645683135.8182342,52,30,0
1645683135.819407,60,30,0
1645683135.820499,84,30,0
1645683135.821847,86,30,0
1645683135.8244731,71,30,0
1645683135.826915,57,30,0
1645683135.827988,56,30,0
1645683135.829234,69,30,0
1645683135.83175,74,30,0
1645683135.8329961,71,30,0
1645683135.835597,71,30,0
1645683135.838161,69,30,0
1645683135.8394508,54,30,0
1645683135.8419468,41,30,0
1645683135.843068,42,30,0
1645683135.845653,56,30,0
1645683135.84692,68,30,0
1645683135.850267,66,30,0
1645683135.850602,59,30,0
1645683135.853099,64,30,0
1645683135.855607,71,30,0
1645683135.8568692,82,30,0
1645683135.861894,81,30,0
1645683135.861991,68,30,0
1645683135.8629959,58,30,0
1645683135.864249,54,30,0
1645683135.867073,50,30,0
1645683135.870193,57,30,0
1645683135.870503,66,30,0
1645683135.873773,53,30,0
1645683135.874203,29,30,0
1645683135.876718,22,30,0
1645683135.879339,32,30,0
1645683135.881307,28,30,0
1645683135.882981,7,30,0
1645683135.884959,-5,30,0
1645683135.8870132,8,30,0
1645683135.888132,33,30,0
1645683135.890643,32,30,0
1645683135.891778,20,30,0
1645683135.894882,18,30,0
1645683135.895452,22,30,0
1645683135.89806,18,30,0
1645683135.900623,8,30,0
1645683135.901788,10,30,0
1645683135.9042602,11,30,0
1645683135.90548,11,30,0
1645683135.907986,9,30,0
1645683135.910507,2,30,0
1645683135.911691,0,30,0
1645683135.912964,7,30,0
1645683135.915487,22,30,0
1645683135.91798,33,30,0
1645683135.919473,35,30,0
1645683135.9218812,40,30,0
1645683135.9231958,48,30,0
1645683135.925622,48,30,1
1645683135.926995,44,30,1
1645683135.970696,50,30,1
1645683135.971838,50,30,1
1645683135.973103,49,30,1
1645683135.974394,48,30,1
1645683135.978328,51,30,1
1645683135.9784288,52,30,1
1645683135.978522,50,30,1
1645683135.9786172,41,30,1
1645683135.9787111,39,30,1
1645683135.978826,57,30,1
1645683135.978903,73,30,1
1645683135.978962,67,30,1
1645683135.979018,57,30,1
1645683135.979072,56,30,1
1645683135.979126,50,30,1
1645683135.979253,42,30,1
1645683135.9793222,36,30,1
1645683135.979378,38,30,1
1645683135.979433,44,30,1
1645683135.979488,49,30,1
1645683135.979542,61,30,1
1645683135.9795961,74,30,1
1645683135.97965,71,30,1
1645683135.979705,61,30,1
1645683135.979758,64,30,1
1645683135.980704,77,30,1
1645683135.981985,84,30,1
1645683135.98326,74,30,1
1645683135.984469,69,30,1
1645683135.98706,76,30,1
1645683135.988271,75,30,1
1645683135.993242,54,30,1
1645683135.994499,34,30,1
1645683135.99704,27,30,1
1645683135.9983392,26,30,1
1645683135.999445,18,30,1
1645683136.000617,10,30,1
1645683136.003034,11,30,1
1645683136.0042439,7,30,1
1645683136.0054982,-1,30,1
1645683136.0067918,-5,30,1
1645683136.0093079,2,30,1
1645683136.0117729,13,30,1
1645683136.0129778,20,30,1
1645683136.015643,10,30,1
1645683136.016931,12,30,1
1645683136.0194528,28,30,1
1645683136.020711,32,30,1
1645683136.023115,24,30,1
1645683136.0257092,24,30,1
1645683136.0269608,36,30,1
1645683136.029363,58,30,1
1645683136.030707,66,30,1
1645683136.0333,42,30,1
1645683136.049383,32,30,1
1645683136.050606,38,30,1
1645683136.0518699,52,30,1
1645683136.053198,55,30,1
1645683136.054328,59,30,1
1645683136.0558982,64,30,1
1645683136.0559611,70,30,1
1645683136.0560179,67,30,1
1645683136.056072,58,30,1
1645683136.0561259,64,30,1
1645683136.05618,72,30,1
1645683136.056952,73,30,1
1645683136.058212,72,30,1
1645683136.060589,81,30,1
1645683136.0631979,91,30,1
1645683136.064529,93,30,1
1645683136.065691,81,30,1
1645683136.06943,66,30,1
1645683136.07071,70,30,1
1645683136.096902,68,30,1
1645683136.0983171,51,30,1
1645683136.0995479,32,30,1
1645683136.102953,23,30,1
1645683136.103046,49,30,1
1645683136.1031291,72,30,1
1645683136.10321,73,30,1
1645683136.1032891,64,30,1
1645683136.1033669,59,30,1
1645683136.103453,52,30,1
1645683136.1035242,44,30,1
1645683136.103578,50,30,1
1645683136.103631,60,30,1
1645683136.1036842,66,30,1
1645683136.103737,51,30,1
1645683136.104515,43,30,1
1645683136.105758,51,30,1
1645683136.108348,51,30,1
1645683136.111979,49,30,1
1645683136.113269,45,30,1
1645683136.1170921,49,17,1
1645683136.1183019,51,17,1
1645683136.1195421,40,17,1
1645683136.122036,23,17,1
1645683136.1233122,29,17,1
1645683136.124558,43,17,1
1645683136.1257658,38,17,1
1645683136.1270242,26,17,1
1645683136.128265,19,17,1
1645683136.13203,16,17,1
1645683136.133239,17,17,1
1645683136.136014,20,17,1
1645683136.137074,24,17,1
1645683136.13847,29,17,1
1645683136.141974,32,17,1
1645683136.14208,16,17,1
1645683136.143283,-1,17,1
1645683136.144555,-6,17,1
1645683136.145751,3,17,1
1645683136.149538,11,17,1
1645683136.1507132,8,17,1
1645683136.1520262,6,17,1
1645683136.1545742,7,17,1
1645683136.15594,7,17,1
1645683136.158158,8,17,1
1645683136.1594481,12,17,1
1645683136.162017,23,17,1
1645683136.163193,25,17,1
1645683136.167116,6,17,1
1645683136.168231,-19,17,1
1645683136.169527,-24,17,1
1645683136.174597,4,17,1
1645683136.175881,37,17,1
1645683136.177102,50,17,1
1645683136.178284,52,17,1
1645683136.179549,55,17,1
1645683136.182104,54,17,1
1645683136.183209,48,17,1
1645683136.186979,45,17,1
1645683136.188282,44,17,1
1645683136.189419,23,17,1
1645683136.193286,-7,17,1
1645683136.1945658,-23,17,1
1645683136.195799,-26,17,1
1645683136.1981928,-10,17,1
1645683136.199449,10,17,1
1645683136.2007198,25,17,1
1645683136.203083,32,17,1
1645683136.2043982,23,17,1
1645683136.206816,5,17,1
1645683136.208244,-1,17,1
1645683136.210733,9,17,1
1645683136.213113,22,17,1
1645683136.214437,19,17,1
1645683136.2170649,3,17,1
1645683136.2182431,2,17,1
1645683136.220721,16,17,1
1645683136.222037,24,17,1
1645683136.2244961,20,17,1
1645683136.225682,11,17,1
1645683136.274348,17,17,1
1645683136.275711,32,17,1
1645683136.276953,25,17,1
1645683136.278219,24,17,1
1645683136.279485,44,17,1
1645683136.283558,70,17,1
1645683136.2836502,81,17,1
1645683136.2837389,72,17,1
1645683136.2838242,53,17,1
1645683136.283915,48,17,1
1645683136.284045,52,17,1
1645683136.284118,59,17,1
1645683136.284297,69,17,1
1645683136.284361,64,17,1
1645683136.284417,52,17,1
1645683136.284472,54,17,1
1645683136.284526,57,17,1
1645683136.28458,56,17,1
1645683136.2846332,57,17,1
1645683136.284687,53,17,1
1645683136.2847402,50,17,1
1645683136.284794,51,17,1
1645683136.284847,53,17,1
1645683136.2849011,43,17,1
1645683136.284954,29,17,1
1645683136.2850728,19,17,1
1645683136.285135,27,17,1
1645683136.285192,44,17,1
1645683136.285547,34,17,1
1645683136.286844,16,17,1
1645683136.288246,12,17,1
1645683136.289762,22,17,1
1645683136.335787,21,17,1
1645683136.337169,10,17,1
1645683136.338476,5,17,1
1645683136.339765,5,17,1
1645683136.3433878,-1,17,1
1645683136.346205,-1,17,1
1645683136.346269,25,17,1
1645683136.346325,55,17,1
1645683136.346381,59,17,1
1645683136.346435,52,17,1
1645683136.3464892,43,17,1
1645683136.346544,53,17,1
1645683136.346598,75,17,1
1645683136.3466508,80,17,1
1645683136.346705,72,17,1
1645683136.3467588,76,17,1
1645683136.346812,74,17,1
1645683136.346872,56,17,1
1645683136.346926,39,17,1
1645683136.3469791,29,17,1
1645683136.347032,34,17,1
1645683136.3470862,41,17,1
1645683136.3471391,51,17,1
1645683136.347192,60,17,1
1645683136.3472462,65,17,1
1645683136.347299,33,17,1
1645683136.349589,-11,17,1
1645683136.3505769,-28,17,1
1645683136.350626,-4,17,1
1645683136.3519099,35,17,1
1645683136.3532312,54,17,1
1645683136.354683,66,17,1
1645683136.354753,83,17,1
1645683136.358231,103,17,1
1645683136.40325,116,17,1
1645683136.404562,121,17,1
1645683136.405887,128,17,1
1645683136.412194,146,17,1
1645683136.4122581,154,17,1
1645683136.412315,147,17,1
1645683136.412369,144,17,1
1645683136.4124238,146,17,1
1645683136.412479,154,17,1
1645683136.412533,172,17,1
1645683136.412587,184,17,1
1645683136.41264,196,17,1
1645683136.412694,195,17,1
1645683136.412748,171,17,1
1645683136.412802,153,17,1
1645683136.4128551,146,17,1
1645683136.412909,145,17,1
1645683136.412962,153,17,1
1645683136.413016,157,17,1
1645683136.413069,154,17,1
1645683136.413122,147,17,1
1645683136.413175,130,17,1
1645683136.413228,104,17,1
1645683136.4132822,92,17,1
1645683136.413335,93,17,1
1645683136.415998,93,17,1
1645683136.4169621,89,17,1
1645683136.417023,82,17,1
1645683136.418199,86,17,1
1645683136.419459,90,17,1
1645683136.420972,73,17,1
1645683136.421043,60,17,1
1645683136.424597,66,17,1
1645683136.4256792,60,17,1
1645683136.45958,42,17,1
1645683136.460841,28,17,1
1645683136.461968,33,17,1
1645683136.463321,51,17,1
1645683136.4694889,51,17,1
1645683136.469557,41,17,1
1645683136.4696152,44,17,1
1645683136.4696698,49,17,1
1645683136.469725,44,17,1
1645683136.469779,41,17,1
1645683136.469833,33,17,1
1645683136.469887,29,17,1
1645683136.469941,37,17,1
1645683136.469994,34,17,1
1645683136.470048,16,17,1
1645683136.4701009,16,17,1
1645683136.470155,21,17,1
1645683136.470208,17,17,1
1645683136.470262,10,17,1
1645683136.470315,3,17,1
1645683136.470369,0,17,1
1645683136.472147,-9,17,1
1645683136.473073,-17,17,1
1645683136.4743621,-3,17,1
1645683136.47581,8,17,1
1645683136.475883,5,17,1
1645683136.475939,1,17,1
1645683136.476945,1,17,1
1645683136.480795,6,17,1
1645683136.527035,10,17,1
1645683136.52854,9,17,1
1645683136.531969,10,17,1
1645683136.5332859,19,17,1
1645683136.534693,17,17,1
1645683136.53942,4,17,1
1645683136.5394702,-4,17,1
1645683136.539516,-3,17,1
1645683136.5395598,8,17,1
1645683136.539604,24,17,1
1645683136.5396469,26,17,1
1645683136.53969,27,17,1
1645683136.539732,25,17,1
1645683136.539774,11,17,1
1645683136.5398169,0,17,1
1645683136.53986,-4,17,1
1645683136.539903,1,17,1
1645683136.539946,10,17,1
1645683136.539988,24,17,1
1645683136.540031,32,17,1
1645683136.5400739,39,17,1
1645683136.540116,58,17,1
1645683136.540159,70,17,1
1645683136.540201,56,17,1
1645683136.540243,44,17,1
1645683136.540286,49,17,1
1645683136.5403352,42,17,1
1645683136.5403771,25,17,1
1645683136.5404649,22,17,1
1645683136.5419729,41,17,1
1645683136.543209,60,17,1
1645683136.587072,51,17,1
1645683136.5871649,22,17,1
1645683136.589545,21,17,1
1645683136.5947578,38,17,1
1645683136.594851,28,17,1
1645683136.594934,3,17,1
1645683136.595017,-8,17,1
1645683136.595105,-4,17,1
1645683136.595176,8,17,1
1645683136.595231,20,17,1
1645683136.595285,19,17,1
1645683136.595346,23,17,1
1645683136.5953999,32,17,1
1645683136.595531,23,17,1
1645683136.595593,23,17,1
1645683136.59565,38,17,1
1645683136.595705,45,17,1
1645683136.5957592,41,17,1
1645683136.595813,36,17,1
1645683136.5958679,32,17,1
1645683136.5959208,33,17,1
1645683136.595975,35,17,1
1645683136.596029,34,17,1
1645683136.596082,38,17,1
1645683136.596135,45,17,1
1645683136.596189,40,17,1
1645683136.596242,29,17,1
1645683136.5969841,26,17,1
1645683136.5982049,35,17,1
1645683136.599446,38,17,1
1645683136.600696,28,17,1
1645683136.603318,23,17,1
1645683136.6045408,35,17,1
1645683136.605828,51,17,1
1645683136.60704,54,17,1
1645683136.609632,51,17,1
1645683136.6120389,44,17,1
1645683136.61329,44,17,1
1645683136.61456,55,17,1
1645683136.6170518,56,17,1
1645683136.618279,53,17,1
1645683136.620773,55,17,1
1645683136.6232839,44,17,1
1645683136.624531,27,17,1
1645683136.6270342,24,17,1
1645683136.6282759,41,17,1
1645683136.630781,64,17,1
1645683136.6320388,66,17,1
1645683136.634538,54,17,1
1645683136.637058,57,17,1
1645683136.6382751,54,17,1
1645683136.6405382,36,17,1
1645683136.641958,25,17,1
1645683136.6445608,35,17,1
1645683136.645809,64,17,1
1645683136.648282,87,17,1
1645683136.6507819,73,17,1
1645683136.6520839,49,17,1
1645683136.654525,44,17,1
1645683136.655797,64,17,1
1645683136.658296,70,17,1
1645683136.65957,59,17,1
1645683136.662069,48,17,1
1645683136.663274,40,17,1
1645683136.665781,23,17,1
1645683136.6682298,9,17,1
1645683136.6695402,12,17,1
1645683136.672062,20,17,1
1645683136.6732821,23,17,1
1645683136.675779,18,17,1
1645683136.67829,12,17,1
1645683136.679542,27,17,1
1645683136.6807418,41,17,1
1645683136.6833029,38,17,1
1645683136.685843,34,17,1
1645683136.686986,36,17,1
1645683136.689567,35,17,1
1645683136.690787,24,17,1
1645683136.693295,12,17,1
1645683136.694537,10,17,1
1645683136.697031,17,17,1
1645683136.699544,8,17,1
1645683136.700788,-4,17,1
1645683136.7032971,1,17,1
1645683136.704541,12,17,1
1645683136.7070599,12,17,1
1645683136.708319,1,17,1
1645683136.7108061,1,17,1
1645683136.711972,20,17,1
1645683136.745783,35,17,1
1645683136.747041,29,17,1
1645683136.7484958,12,17,1
1645683136.749537,16,17,1
1645683136.753182,23,17,1
1645683136.753275,24,17,1
1645683136.7533581,24,17,1
1645683136.75344,26,17,1
1645683136.753528,38,17,1
1645683136.7536051,44,17,1
1645683136.7536588,43,17,1
1645683136.7537138,42,17,1
1645683136.753767,50,17,1
1645683136.7538218,42,17,1
1645683136.753876,33,17,1
1645683136.753929,35,17,1
1645683136.753983,49,17,1
1645683136.754037,49,17,1
1645683136.754254,34,17,1
1645683136.755697,35,17,1
1645683136.758307,45,17,1
1645683136.759605,50,17,1
1645683136.759698,40,17,1
1645683136.7607958,32,17,1
1645683136.762066,36,17,1
1645683136.764538,44,17,1
1645683136.765792,40,17,1
1645683136.767072,29,17,1
1645683136.769578,42,17,1
1645683136.770659,67,17,1
1645683136.7732842,71,17,1
1645683136.775777,54,17,1
1645683136.7770581,51,17,1
1645683136.779545,72,17,1
1645683136.780798,91,17,1
1645683136.7832918,104,17,1
1645683136.784537,107,17,1
1645683136.787057,99,17,1
1645683136.788332,83,17,1
1645683136.8345652,60,17,1
1645683136.835778,33,17,1
1645683136.83829,23,17,1
1645683136.845949,29,17,1
1645683136.8460412,28,17,1
1645683136.846123,29,17,1
1645683136.8462038,51,17,1
1645683136.846292,70,17,1
1645683136.846369,59,17,1
1645683136.8464231,26,17,1
1645683136.846477,12,17,1
1645683136.8465312,26,17,1
1645683136.846592,34,17,1
1645683136.846646,21,17,1
1645683136.846773,9,17,1
1645683136.846834,8,17,1
1645683136.84689,13,17,1
1645683136.846945,22,17,1
1645683136.8470001,22,17,1
1645683136.847054,16,17,1
1645683136.8471081,11,17,1
1645683136.847161,8,17,1
1645683136.8472152,9,17,1
1645683136.847269,21,17,1
1645683136.8473222,38,17,1
1645683136.8473759,43,17,1
1645683136.8482728,32,17,1
1645683136.8493419,26,17,1
1645683136.8505301,36,17,1
1645683136.852014,34,17,1
1645683136.852077,18,17,1
1645683136.854453,7,17,1
1645683136.855694,18,17,1
1645683136.856977,38,17,1
1645683136.8582022,33,17,1
1645683136.860734,10,17,1
1645683136.861886,19,17,1
1645683136.8632052,40,17,1
1645683136.8644469,37,17,1
1645683136.867041,18,17,1
1645683136.868217,17,17,1
1645683136.870929,28,17,1
1645683136.873194,27,17,1
1645683136.8743901,16,17,1
1645683136.877046,12,17,1
1645683136.878282,22,17,1
1645683136.8807948,33,17,1
1645683136.882041,26,17,1
1645683136.884533,17,17,1
1645683136.887031,20,17,1
1645683136.888287,32,17,1
1645683136.890778,29,17,1
1645683136.892042,27,17,1
1645683136.894537,36,17,1
1645683136.8957682,50,17,1
1645683136.8983092,56,17,1
1645683136.900855,45,17,1
1645683136.902039,32,17,1
1645683136.904477,33,17,1
1645683136.905802,37,17,1
1645683136.908247,37,17,1
1645683136.9095411,41,17,1
1645683136.911974,50,17,1
1645683136.915777,52,17,1
1645683136.917042,45,17,1
1645683136.91954,43,17,1
1645683136.9207711,54,17,1
1645683136.9220212,64,17,1
1645683136.923285,53,17,1
1645683136.925709,42,17,1
1645683136.928285,48,17,1
1645683136.9295309,66,17,1
1645683136.93077,68,17,1
1645683136.9332852,52,17,1
1645683136.935791,50,17,1
1645683136.937214,71,17,1
1645683136.939636,88,17,1
1645683136.940779,71,17,1
1645683136.943111,50,17,1
1645683136.9442508,37,17,1
1645683136.946744,28,17,1
1645683136.9493299,22,17,1
1645683136.950614,18,17,1
1645683136.953315,24,17,1
1645683136.955775,38,17,1
1645683136.957033,35,17,1
1645683136.958291,27,17,1
1645683136.960659,32,17,1
1645683136.9620638,52,17,1
1645683136.964566,65,17,1
1645683136.967042,54,17,1
1645683136.968311,52,17,1
1645683136.970809,65,17,1
1645683136.972069,69,17,1
1645683136.97453,51,17,1
1645683136.97578,29,17,1
1645683136.978291,23,17,1
1645683136.980818,25,17,1
1645683136.982042,29,17,1
1645683136.98459,20,17,1
1645683136.985801,16,17,1
1645683136.988289,26,17,1
1645683136.9895658,36,17,1
1645683136.992064,26,17,1
1645683136.994547,22,17,1
1645683136.995805,41,17,1
1645683136.998284,64,17,1
1645683136.999537,61,17,1
1645683137.001964,55,17,1
1645683137.003062,66,17,1
1645683137.0055208,83,17,1
1645683137.006779,77,17,1
1645683137.009255,57,17,1
1645683137.011798,41,17,1
1645683137.013083,38,17,1
1645683137.0157068,36,17,1
1645683137.016869,32,17,1
1645683137.0195332,29,17,1
1645683137.020781,38,17,1
1645683137.0232582,24,17,1
1645683137.0245981,10,17,1
1645683137.027033,12,17,1
1645683137.0295439,18,17,1
1645683137.030785,2,17,1
1645683137.033272,-29,17,1
1645683137.034538,-52,17,1
1645683137.037041,-22,17,1
1645683137.0382771,39,17,1
1645683137.040819,82,17,1
1645683137.043325,102,17,1
1645683137.044543,117,17,1
1645683137.047093,130,17,1
1645683137.0482922,130,17,1
1645683137.050705,121,17,1
1645683137.052044,106,17,1
1645683137.054574,82,17,1
1645683137.055789,54,17,1
1645683137.058274,34,17,1
1645683137.0607822,36,17,1
1645683137.0619788,54,17,1
1645683137.064536,71,17,1
1645683137.0657432,73,17,1
1645683137.068233,70,17,1
