timestamp,raw_value,attention,label
1644694645.946048,18,53,0
1644694645.951204,24,53,0
1644694645.952236,38,53,0
1644694645.9532719,55,53,0
1644694645.9542356,67,53,0
1644694645.9562883,55,53,0
1644694645.9572594,35,53,0
1644694645.9602716,12,53,0
1644694645.9622664,9,53,0
1644694645.964304,16,53,0
1644694645.9663036,20,53,0
1644694645.9678555,35,53,0
1644694645.9704368,48,53,0
1644694645.971958,50,53,0
1644694645.9739509,42,53,0
1644694645.9749496,42,53,0
1644694645.979324,43,53,0
1644694645.9803708,28,53,0
1644694645.9823322,10,53,0
1644694645.983348,7,53,0
1644694645.9853492,17,53,0
1644694645.9873676,19,53,0
1644694645.9883368,10,53,0
1644694645.991532,2,53,0
1644694645.9925287,1,53,0
1644694646.004048,0,53,0
1644694646.004048,-6,53,0
1644694646.004048,-10,53,0
1644694646.0050237,-12,53,0
1644694646.0050237,-22,53,0
1644694646.0050237,-20,53,0
1644694646.0070174,-8,53,0
1644694646.0090268,5,53,0
1644694646.0100248,13,53,0
1644694646.0124087,24,53,0
1644694646.0159097,37,53,0
1644694646.0159097,44,53,0
1644694646.0193799,56,53,0
1644694646.020377,72,53,0
1644694646.0224445,83,53,0
1644694646.0237026,90,53,0
1644694646.0266733,91,53,0
1644694646.0276752,89,53,0
1644694646.0306861,84,53,0
1644694646.0326898,70,53,0
1644694646.0336902,56,53,0
1644694646.0367305,57,53,0
1644694646.0377398,66,53,0
1644694646.039776,73,53,0
1644694646.0407732,88,53,0
1644694646.0437706,97,53,0
1644694646.0458932,92,53,0
1644694646.0801992,85,53,0
1644694646.0812407,82,53,0
1644694646.0852897,82,53,0
1644694646.0862765,72,53,0
1644694646.0862765,65,53,0
1644694646.0862765,58,53,0
1644694646.0862765,51,53,0
1644694646.0862765,40,53,0
1644694646.0862765,34,53,0
1644694646.0862765,25,53,0
1644694646.0873072,23,53,0
1644694646.0873072,19,53,0
1644694646.0873072,20,53,0
1644694646.0873072,27,53,0
1644694646.0873072,28,53,0
1644694646.0873072,27,53,0
1644694646.0873072,35,53,0
1644694646.0873072,44,53,0
1644694646.0873072,57,53,0
1644694646.0883033,68,53,0
1644694646.0893385,65,53,0
1644694646.0914524,54,53,0
1644694646.0927277,38,53,0
1644694646.094717,25,53,0
1644694646.0967042,33,53,0
1644694646.099229,38,53,0
1644694646.1002629,28,53,0
1644694646.1039393,16,53,0
1644694646.104972,0,53,0
1644694646.1059735,-2,53,0
1644694646.106969,12,53,0
1644694646.1089668,32,53,0
1644694646.1101923,36,53,0
1644694646.1133466,38,53,0
1644694646.1143794,41,53,0
1644694646.1167104,52,53,0
1644694646.1177893,57,53,0
1644694646.119806,68,53,0
1644694646.1208422,66,53,0
1644694646.1239114,49,53,0
1644694646.1248827,41,53,0
1644694646.1279051,49,53,0
1644694646.1289322,56,53,0
1644694646.1319351,55,53,0
1644694646.1339958,44,53,0
1644694646.1350293,39,53,0
1644694646.137014,37,53,0
1644694646.1383119,22,53,0
1644694646.1413405,19,53,0
1644694646.1433342,25,53,0
1644694646.1455917,32,53,0
1644694646.1480613,28,53,0
1644694646.1490455,19,53,0
1644694646.1538417,2,53,0
1644694646.1548765,-4,53,0
1644694646.1558793,-2,53,0
1644694646.1578798,5,53,0
1644694646.1588726,16,53,0
1644694646.161469,21,53,0
1644694646.1620057,17,53,0
1644694646.1652994,8,53,0
1644694646.1665251,29,53,0
1644694646.1685586,65,53,0
1644694646.1715317,81,53,0
1644694646.1725304,66,53,0
1644694646.174723,40,53,0
1644694646.175727,26,53,0
1644694646.1787262,16,53,0
1644694646.1797197,9,53,0
1644694646.1827228,8,53,0
1644694646.1837196,12,53,0
1644694646.1857195,23,53,0
1644694646.1882267,35,53,0
1644694646.190253,39,53,0
1644694646.1924007,43,53,0
1644694646.193406,55,53,0
1644694646.1964014,58,53,0
1644694646.1974058,58,53,0
1644694646.2004018,54,53,0
1644694646.2024035,53,53,0
1644694646.2034001,59,53,0
1644694646.2064042,71,53,0
1644694646.2074008,68,53,0
1644694646.209405,49,53,0
1644694646.2114022,40,53,0
1644694646.213401,53,53,0
1644694646.2163966,58,53,0
1644694646.2174509,54,53,0
1644694646.2204006,50,53,0
1644694646.2213933,59,53,0
1644694646.2233934,66,53,0
1644694646.224397,64,53,0
1644694646.2273936,56,53,0
1644694646.2283912,48,53,0
1644694646.2313974,39,53,0
1644694646.2334006,42,53,0
1644694646.2353945,49,53,0
1644694646.2373931,42,53,0
1644694646.2383893,45,53,0
1644694646.2413654,65,53,0
1644694646.2423723,67,53,0
1644694646.2453656,52,53,0
1644694646.2473655,22,53,0
1644694646.248363,-19,53,0
1644694646.2513585,-53,53,0
1644694646.255348,-51,53,0
1644694646.256345,-19,53,0
1644694646.2603345,24,53,0
1644694646.2613316,54,53,0
1644694646.262329,72,53,0
1644694646.2633266,99,53,0
1644694646.2653213,139,53,0
1644694646.2663186,181,53,0
1644694646.2688198,217,53,0
1644694646.2698174,243,53,0
1644694646.2728095,258,53,0
1644694646.2738066,274,53,0
1644694646.2758012,291,53,0
1644694646.2777958,306,53,0
1644694646.2797906,315,53,0
1644694646.2827828,315,53,0
1644694646.2837796,328,53,0
1644694646.2857747,360,53,0
1644694646.2877693,384,53,0
1644694646.289764,385,53,0
1644694646.2907612,357,53,0
1644694646.2937531,323,53,0
1644694646.2947505,316,53,0
1644694646.297743,345,53,0
1644694646.2987401,375,53,0
1644694646.3007348,378,53,0
1644694646.3037267,368,53,0
1644694646.304724,330,53,0
1644694646.3077161,272,53,0
1644694646.3087134,231,53,0
1644694646.3107083,208,53,0
1644694646.3127024,193,53,0
1644694646.3146973,173,53,0
1644694646.3156943,150,53,0
1644694646.3186865,124,53,0
1644694646.3206809,105,53,0
1644694646.322676,86,53,0
1644694646.3246708,64,53,0
1644694646.3256679,42,53,0
1644694646.3286598,27,53,0
1644694646.3296695,7,53,0
1644694646.3326492,-37,53,0
1644694646.3346443,-68,53,0
1644694646.3366387,-67,53,0
1644694646.3386338,-54,53,0
1644694646.3396308,-51,53,0
1644694646.3426225,-49,53,0
1644694646.3436198,-45,53,0
1644694646.3466122,-56,53,0
1644694646.347609,-67,53,0
1644694646.3496041,-67,53,0
1644694646.3515985,-68,53,0
1644694646.3565955,-74,53,0
1644694646.3575823,-69,53,0
1644694646.35858,-45,53,0
1644694646.3595774,-36,53,0
1644694646.3625696,-50,53,0
1644694646.3635669,-60,53,0
1644694646.3665588,-46,53,0
1644694646.3675559,-27,53,0
1644694646.3695507,-28,53,0
1644694646.3715453,-45,53,0
1644694646.37354,-62,53,0
1644694646.374537,-65,53,0
1644694646.3775291,-74,53,0
1644694646.3785264,-98,53,0
1644694646.3815186,-106,53,0
1644694646.3835135,-104,53,0
1644694646.3845108,-113,53,0
1644694646.3875024,-119,53,0
1644694646.389497,-104,53,0
1644694646.391492,-77,53,0
1644694646.3934872,-61,53,0
1644694646.3944843,-65,53,0
1644694646.3974762,-75,53,0
1644694646.3984852,-70,53,0
