timestamp,raw_value,attention,label,systemtime
1646882323.287264,42,30,0,19:18:43.287271
1646882323.287313,23,30,0,19:18:43.287314
1646882323.287348,-1,30,0,19:18:43.287348
1646882323.287381,1,30,0,19:18:43.287381
1646882323.287433,4,30,0,19:18:43.287438
1646882323.287473,-2,30,0,19:18:43.287473
1646882323.287505,3,30,0,19:18:43.287506
1646882323.28767,25,30,0,19:18:43.287672
1646882323.28771,59,30,0,19:18:43.287711
1646882323.287745,68,30,0,19:18:43.287746
1646882323.287777,60,30,0,19:18:43.287778
1646882323.2878091,64,30,0,19:18:43.287810
1646882323.2880158,81,30,0,19:18:43.288017
1646882323.2886112,104,30,0,19:18:43.288613
1646882323.288716,69,30,0,19:18:43.288718
1646882323.2889721,42,30,0,19:18:43.288973
1646882323.291701,59,30,0,19:18:43.291705
1646882323.292655,72,30,0,19:18:43.292657
1646882323.294065,69,30,0,19:18:43.294068
1646882323.29515,50,30,0,19:18:43.295152
1646882323.297759,39,30,0,19:18:43.297763
1646882323.2994492,66,30,0,19:18:43.299452
1646882323.300252,101,30,0,19:18:43.300255
1646882323.301568,107,30,0,19:18:43.301569
1646882323.3039958,87,30,0,19:18:43.304000
1646882323.306188,85,30,0,19:18:43.306192
1646882323.321661,100,30,0,19:18:43.321666
1646882323.3217762,102,30,0,19:18:43.321778
1646882323.325728,93,30,0,19:18:43.325748
1646882323.325991,69,30,0,19:18:43.325994
1646882323.329528,38,30,0,19:18:43.329532
1646882323.329696,43,30,0,19:18:43.329699
1646882323.330221,86,30,0,19:18:43.330231
1646882323.332482,128,30,0,19:18:43.332486
1646882323.332984,122,30,0,19:18:43.332987
1646882323.333332,102,30,0,19:18:43.333334
1646882323.333586,109,30,0,19:18:43.333588
1646882323.333774,160,30,0,19:18:43.333776
1646882323.3340302,208,30,0,19:18:43.334032
1646882323.334124,224,30,0,19:18:43.334125
1646882323.3360121,187,30,0,19:18:43.336016
1646882323.3377862,134,30,0,19:18:43.337790
1646882323.3390222,118,30,0,19:18:43.339026
1646882323.340215,136,30,0,19:18:43.340218
1646882323.3649511,145,30,0,19:18:43.364958
1646882323.381512,103,30,0,19:18:43.381516
1646882323.381608,81,30,0,19:18:43.381610
1646882323.38166,116,30,0,19:18:43.381661
1646882323.398557,139,30,0,19:18:43.398561
1646882323.409096,141,30,0,19:18:43.409110
1646882323.437376,160,30,0,19:18:43.437380
1646882323.438758,173,30,0,19:18:43.438763
1646882323.442505,163,30,0,19:18:43.442514
1646882323.4433868,123,30,0,19:18:43.443389
