timestamp,raw_value,attention,label,systemtime
1646523861.974314,103,30,0,15:44:21.974323
1646523861.9755101,145,30,0,15:44:21.975513
1646523861.9768262,144,30,0,15:44:21.976830
1646523861.978095,80,30,0,15:44:21.978099
1646523861.9822028,38,30,0,15:44:21.982209
1646523861.9823942,50,30,0,15:44:21.982396
1646523861.982458,37,30,0,15:44:21.982460
1646523861.982516,6,30,0,15:44:21.982518
1646523861.982569,19,30,0,15:44:21.982571
1646523861.982621,48,30,0,15:44:21.982623
1646523861.982673,49,30,0,15:44:21.982675
1646523861.982759,25,30,0,15:44:21.982761
1646523861.982822,-12,30,0,15:44:21.982823
1646523861.982877,-56,30,0,15:44:21.982879
1646523861.982931,-97,30,0,15:44:21.982932
1646523861.982987,-97,30,0,15:44:21.982988
1646523861.983041,-56,30,0,15:44:21.983043
1646523861.983149,-39,30,0,15:44:21.983150
1646523861.983231,-69,30,0,15:44:21.983233
1646523862.022232,-73,30,0,15:44:22.022236
1646523862.034071,-29,30,0,15:44:22.034075
1646523862.039209,12,30,0,15:44:22.039212
1646523862.055084,6,30,0,15:44:22.055089
1646523862.0551722,-39,30,0,15:44:22.055173
1646523862.055207,-67,30,0,15:44:22.055209
1646523862.060341,-105,30,0,15:44:22.060343
1646523862.060381,-153,30,0,15:44:22.060382
1646523862.0868878,-170,30,0,15:44:22.086893
1646523862.102426,-132,30,0,15:44:22.102430
1646523862.105143,-70,30,0,15:44:22.105146
1646523862.1054888,-52,30,0,15:44:22.105491
1646523862.105559,-70,30,0,15:44:22.105560
1646523862.105602,-90,30,0,15:44:22.105603
1646523862.1057332,-105,30,0,15:44:22.105735
1646523862.106227,-99,30,0,15:44:22.106228
1646523862.1063528,-94,30,0,15:44:22.106355
1646523862.106498,-105,30,0,15:44:22.106500
1646523862.1065469,-118,30,0,15:44:22.106548
1646523862.106581,-108,30,0,15:44:22.106582
1646523862.1069062,-87,30,0,15:44:22.106907
1646523862.106943,-87,30,0,15:44:22.106944
1646523862.107064,-66,30,0,15:44:22.107065
1646523862.1071,-28,30,0,15:44:22.107100
1646523862.107157,-59,30,0,15:44:22.107158
1646523862.107197,-99,30,0,15:44:22.107198
1646523862.107229,-97,30,0,15:44:22.107230
1646523862.107511,-72,30,0,15:44:22.107512
1646523862.107601,-42,30,0,15:44:22.107602
1646523862.107635,7,30,0,15:44:22.107635
1646523862.10796,43,30,0,15:44:22.107962
1646523862.108567,17,30,0,15:44:22.108568
1646523862.109241,-51,30,0,15:44:22.109243
1646523862.109876,-92,30,0,15:44:22.109878
1646523862.110446,-88,30,0,15:44:22.110447
1646523862.110485,-55,30,0,15:44:22.110485
1646523862.110852,-44,30,0,15:44:22.110854
1646523862.1115909,-85,30,0,15:44:22.111592
1646523862.1120389,-119,30,0,15:44:22.112040
1646523862.112854,-109,30,0,15:44:22.112856
1646523862.112894,-69,30,0,15:44:22.112894
1646523862.113476,-28,30,0,15:44:22.113477
1646523862.1142669,-11,30,0,15:44:22.114269
1646523862.115,-20,30,0,15:44:22.115001
1646523862.115883,-42,30,0,15:44:22.115885
1646523862.115946,-75,30,0,15:44:22.115949
1646523862.119288,-98,30,0,15:44:22.119293
1646523862.119332,-101,30,0,15:44:22.119333
1646523862.119364,-83,30,0,15:44:22.119365
1646523862.119395,-46,30,0,15:44:22.119395
1646523862.119425,-13,30,0,15:44:22.119426
1646523862.119456,19,30,0,15:44:22.119456
1646523862.1194859,44,30,0,15:44:22.119486
1646523862.119516,57,30,0,15:44:22.119517
1646523862.1195462,88,30,0,15:44:22.119546
1646523862.119575,114,30,0,15:44:22.119576
1646523862.119605,85,30,0,15:44:22.119605
1646523862.119634,37,30,0,15:44:22.119638
1646523862.119668,8,30,0,15:44:22.119668
1646523862.1196978,-4,30,0,15:44:22.119698
1646523862.1197271,2,30,0,15:44:22.119728
1646523862.119757,24,30,0,15:44:22.119757
1646523862.119786,-9,30,0,15:44:22.119787
1646523862.1198158,-71,30,0,15:44:22.119817
1646523862.1198459,-72,30,0,15:44:22.119847
1646523862.1198761,-30,30,0,15:44:22.119876
1646523862.119906,-2,30,0,15:44:22.119906
1646523862.119936,4,30,0,15:44:22.119936
1646523862.1199648,-3,30,0,15:44:22.119966
1646523862.120536,-5,30,0,15:44:22.120539
1646523862.121856,18,30,0,15:44:22.121859
1646523862.1230001,57,30,0,15:44:22.123003
1646523862.124372,81,30,0,15:44:22.124377
