timestamp,raw_value,attention,label,systemtime
1646517419.320371,-19,51,0,13:56:59.320378
1646517419.322627,-53,51,0,13:56:59.322629
1646517419.3252769,-49,51,0,13:56:59.325280
1646517419.326134,6,51,0,13:56:59.326136
1646517419.327384,19,51,0,13:56:59.327388
1646517419.329945,-42,51,0,13:56:59.329951
1646517419.33242,-92,51,0,13:56:59.332425
1646517419.333694,-53,51,0,13:56:59.333699
1646517419.336191,1,51,0,13:56:59.336196
1646517419.337441,-26,51,0,13:56:59.337444
1646517419.339954,-68,51,0,13:56:59.339958
1646517419.341135,-28,51,0,13:56:59.341137
1646517419.343811,34,51,0,13:56:59.343817
1646517419.349119,20,51,0,13:56:59.349125
1646517419.349649,-51,51,0,13:56:59.349653
1646517419.349716,-65,51,0,13:56:59.349718
1646517419.357656,-5,51,0,13:56:59.357697
1646517419.357871,12,51,0,13:56:59.357874
1646517419.3580742,-24,51,0,13:56:59.358077
1646517419.358253,-29,51,0,13:56:59.358255
1646517419.358881,32,51,0,13:56:59.358883
1646517419.361589,69,51,0,13:56:59.361594
1646517419.365877,34,51,0,13:56:59.365882
1646517419.3661308,-7,51,0,13:56:59.366135
1646517419.3704371,17,51,0,13:56:59.370443
1646517419.370591,68,51,0,13:56:59.370593
1646517419.371626,41,51,0,13:56:59.371630
1646517419.3759649,-4,51,0,13:56:59.375970
1646517419.376121,19,51,0,13:56:59.376123
1646517419.37746,77,51,0,13:56:59.377465
1646517419.380924,67,51,0,13:56:59.380945
1646517419.381124,-1,51,0,13:56:59.381127
1646517419.382485,-13,51,0,13:56:59.382490
1646517419.384947,52,51,0,13:56:59.384953
1646517419.3861609,85,51,0,13:56:59.386165
1646517419.440416,52,51,0,13:56:59.440420
1646517419.490756,36,51,0,13:56:59.490760
1646517419.4951522,85,51,0,13:56:59.495155
1646517419.4954822,113,51,0,13:56:59.495485
1646517419.495596,64,51,0,13:56:59.495611
1646517419.496237,10,51,0,13:56:59.496240
1646517419.497458,36,51,0,13:56:59.497460
1646517419.4984179,90,51,0,13:56:59.498421
1646517419.499423,69,51,0,13:56:59.499426
1646517419.500176,19,51,0,13:56:59.500179
1646517419.5008671,34,51,0,13:56:59.500870
1646517419.50156,86,51,0,13:56:59.501562
1646517419.502012,81,51,0,13:56:59.502014
1646517419.5024252,12,51,0,13:56:59.502428
1646517419.503814,-17,51,0,13:56:59.503816
1646517419.505019,33,51,0,13:56:59.505022
1646517419.5064058,64,51,0,13:56:59.506409
1646517419.5068212,13,51,0,13:56:59.506824
1646517419.5068989,-17,51,0,13:56:59.506902
1646517419.506967,33,51,0,13:56:59.506968
1646517419.5070138,77,51,0,13:56:59.507015
1646517419.507061,39,51,0,13:56:59.507062
1646517419.5071082,-22,51,0,13:56:59.507109
1646517419.507158,-7,51,0,13:56:59.507159
1646517419.507211,53,51,0,13:56:59.507212
1646517419.507263,48,51,0,13:56:59.507264
1646517419.507355,9,51,0,13:56:59.507356
1646517419.5074759,42,51,0,13:56:59.507483
1646517419.507624,119,51,0,13:56:59.507624
1646517419.507731,121,51,0,13:56:59.507735
1646517419.507787,45,51,0,13:56:59.507788
1646517419.507832,-6,51,0,13:56:59.507833
1646517419.507873,20,51,0,13:56:59.507874
1646517419.507908,56,51,0,13:56:59.507917
1646517419.5079942,34,51,0,13:56:59.507995
1646517419.508034,32,51,0,13:56:59.508034
1646517419.508072,90,51,0,13:56:59.508073
1646517419.508106,134,51,0,13:56:59.508107
1646517419.508136,101,51,0,13:56:59.508137
1646517419.5081658,43,51,0,13:56:59.508167
1646517419.508196,52,51,0,13:56:59.508197
1646517419.5082262,117,51,0,13:56:59.508229
1646517419.508259,119,51,0,13:56:59.508260
1646517419.508289,70,51,0,13:56:59.508290
1646517419.50832,83,51,0,13:56:59.508320
1646517419.508356,148,51,0,13:56:59.508357
1646517419.5084019,156,51,0,13:56:59.508403
1646517419.508448,86,51,0,13:56:59.508449
1646517419.508586,41,51,0,13:56:59.508588
1646517419.508729,74,51,0,13:56:59.508731
1646517419.5088158,98,51,0,13:56:59.508818
1646517419.508862,58,51,0,13:56:59.508863
1646517419.508894,40,51,0,13:56:59.508895
1646517419.508924,100,51,0,13:56:59.508925
1646517419.508956,156,51,0,13:56:59.508957
1646517419.508986,121,51,0,13:56:59.508987
1646517419.509024,42,51,0,13:56:59.509025
1646517419.509055,32,51,0,13:56:59.509059
1646517419.509089,82,51,0,13:56:59.509090
1646517419.50912,74,51,0,13:56:59.509120
1646517419.50915,26,51,0,13:56:59.509150
1646517419.5091798,43,51,0,13:56:59.509180
1646517419.509894,118,51,0,13:56:59.509895
1646517419.511138,123,51,0,13:56:59.511141
1646517419.5137181,43,51,0,13:56:59.513724
1646517419.514909,-11,51,0,13:56:59.514913
1646517419.5175061,22,51,0,13:56:59.517511
1646517419.519948,69,51,0,13:56:59.519952
1646517419.521153,43,51,0,13:56:59.521158
1646517419.523687,24,51,0,13:56:59.523692
1646517419.525017,72,51,0,13:56:59.525021
1646517419.527492,120,51,0,13:56:59.527496
1646517419.5303,97,51,0,13:56:59.530303
1646517419.531415,29,51,0,13:56:59.531431
1646517419.532383,24,51,0,13:56:59.532386
1646517419.5349271,84,51,0,13:56:59.534931
1646517419.537449,86,51,0,13:56:59.537453
1646517419.538621,28,51,0,13:56:59.538623
1646517419.593712,26,51,0,13:56:59.593717
1646517419.594908,90,51,0,13:56:59.594913
1646517419.596329,113,51,0,13:56:59.596333
1646517419.598073,49,51,0,13:56:59.598078
1646517419.602547,-2,51,0,13:56:59.602553
1646517419.602617,33,51,0,13:56:59.602619
1646517419.602672,87,51,0,13:56:59.602673
1646517419.6027288,66,51,0,13:56:59.602730
1646517419.6027641,27,51,0,13:56:59.602765
1646517419.602807,65,51,0,13:56:59.602808
1646517419.602855,114,51,0,13:56:59.602856
1646517419.602889,85,51,0,13:56:59.602890
1646517419.602926,7,51,0,13:56:59.602927
1646517419.602957,-10,51,0,13:56:59.602958
1646517419.602988,44,51,0,13:56:59.602988
1646517419.603018,59,51,0,13:56:59.603021
1646517419.6030521,19,51,0,13:56:59.603052
1646517419.603082,13,51,0,13:56:59.603082
1646517419.603112,72,51,0,13:56:59.603112
1646517419.6031418,97,51,0,13:56:59.603142
1646517419.603171,41,51,0,13:56:59.603172
1646517419.603202,-7,51,0,13:56:59.603202
1646517419.603232,20,51,0,13:56:59.603232
1646517419.603262,69,51,0,13:56:59.603262
1646517419.603292,53,51,0,13:56:59.603292
1646517419.603322,18,51,0,13:56:59.603322
1646517419.603352,42,51,0,13:56:59.603352
1646517419.603382,92,51,0,13:56:59.603383
1646517419.603412,82,51,0,13:56:59.603413
1646517419.603443,17,51,0,13:56:59.603444
1646517419.603627,-8,51,0,13:56:59.603629
1646517419.604908,35,51,0,13:56:59.604911
1646517419.606189,44,51,0,13:56:59.606191
1646517419.607417,-5,51,0,13:56:59.607420
1646517419.6087081,-20,51,0,13:56:59.608711
1646517419.611176,36,51,0,13:56:59.611182
1646517419.6124601,75,51,0,13:56:59.612464
1646517419.613641,37,51,0,13:56:59.613644
1646517419.6148999,-17,51,0,13:56:59.614904
1646517419.61746,3,51,0,13:56:59.617466
1646517419.6199338,65,51,0,13:56:59.619938
1646517419.621356,55,51,0,13:56:59.621360
1646517419.623349,16,51,0,13:56:59.623350
1646517419.624897,44,51,0,13:56:59.624899
1646517419.627459,103,51,0,13:56:59.627462
1646517419.628621,86,51,0,13:56:59.628623
1646517419.6311848,12,51,0,13:56:59.631189
1646517419.63241,-10,51,0,13:56:59.632413
1646517419.6349812,39,51,0,13:56:59.634986
