timestamp,raw_value,attention,label,systemtime
1646881264.7915158,98,51,0,19:01:04.791524
1646881264.794456,106,51,0,19:01:04.794459
1646881264.794501,6,51,0,19:01:04.794502
1646881264.795261,-72,51,0,19:01:04.795263
1646881264.797952,-75,51,0,19:01:04.797957
1646881264.7990851,-50,51,0,19:01:04.799088
1646881264.8002582,-13,51,0,19:01:04.800261
1646881264.8015418,18,51,0,19:01:04.801544
1646881264.8027542,-10,51,0,19:01:04.802756
1646881264.805303,-44,51,0,19:01:04.805307
1646881264.806796,-26,51,0,19:01:04.806799
1646881264.809056,9,51,0,19:01:04.809060
1646881264.8103309,65,51,0,19:01:04.810333
1646881264.812821,99,51,0,19:01:04.812825
1646881264.814027,86,51,0,19:01:04.814030
1646881264.816808,52,51,0,19:01:04.816813
1646881264.8217971,49,51,0,19:01:04.821804
1646881264.8224351,89,51,0,19:01:04.822438
1646881264.822795,69,51,0,19:01:04.822797
1646881264.832939,64,51,0,19:01:04.832944
1646881264.8360052,90,51,0,19:01:04.836011
1646881264.843559,70,51,0,19:01:04.843564
1646881264.844189,39,51,0,19:01:04.844193
1646881264.844415,33,51,0,19:01:04.844417
1646881264.844784,66,51,0,19:01:04.844786
1646881264.8449569,91,51,0,19:01:04.844959
1646881264.8450618,72,51,0,19:01:04.845065
1646881264.8454132,51,51,0,19:01:04.845415
1646881264.8475351,66,51,0,19:01:04.847539
1646881264.8484201,76,51,0,19:01:04.848422
1646881264.8484669,80,51,0,19:01:04.848468
1646881264.851626,96,51,0,19:01:04.851630
1646881264.863601,113,51,0,19:01:04.863606
1646881264.870013,116,51,0,19:01:04.870015
1646881264.8826728,133,51,0,19:01:04.882677
1646881264.893827,173,51,0,19:01:04.893832
1646881264.893877,171,51,0,19:01:04.893878
1646881264.937417,117,51,0,19:01:04.937421
1646881264.9440022,114,51,0,19:01:04.944006
1646881264.944475,168,51,0,19:01:04.944477
1646881264.9472709,202,51,0,19:01:04.947274
1646881264.94748,156,51,0,19:01:04.947481
1646881264.9475179,103,51,0,19:01:04.947519
1646881264.9475882,105,51,0,19:01:04.947590
1646881264.948214,129,51,0,19:01:04.948216
1646881264.948278,167,51,0,19:01:04.948279
1646881264.948313,201,51,0,19:01:04.948314
1646881264.948473,165,51,0,19:01:04.948475
1646881264.948514,123,51,0,19:01:04.948515
1646881264.948586,129,51,0,19:01:04.948587
1646881264.9491708,138,51,0,19:01:04.949173
1646881264.9492211,131,51,0,19:01:04.949222
1646881264.949685,144,51,0,19:01:04.949692
1646881264.949749,168,51,0,19:01:04.949750
1646881264.949785,136,51,0,19:01:04.949786
1646881264.950042,86,51,0,19:01:04.950043
1646881264.950541,73,51,0,19:01:04.950543
1646881264.951387,101,51,0,19:01:04.951389
1646881264.951584,130,51,0,19:01:04.951585
1646881264.9519129,118,51,0,19:01:04.951914
1646881264.95195,96,51,0,19:01:04.951951
1646881264.952029,91,51,0,19:01:04.952030
1646881264.952241,106,51,0,19:01:04.952242
1646881264.952388,118,51,0,19:01:04.952389
1646881264.952424,106,51,0,19:01:04.952427
1646881264.9530082,73,51,0,19:01:04.953010
1646881264.980319,64,51,0,19:01:04.980324
1646881264.981576,73,51,0,19:01:04.981579
1646881264.982826,122,51,0,19:01:04.982829
1646881264.984143,152,51,0,19:01:04.984145
1646881264.9901052,120,51,0,19:01:04.990109
1646881264.9901571,96,51,0,19:01:04.990159
1646881264.990211,117,51,0,19:01:04.990212
1646881264.9902642,160,51,0,19:01:04.990265
1646881264.990316,182,51,0,19:01:04.990317
1646881264.990407,226,51,0,19:01:04.990409
1646881264.990465,259,51,0,19:01:04.990483
1646881264.990518,205,51,0,19:01:04.990519
1646881264.990597,146,51,0,19:01:04.990599
1646881264.990793,186,51,0,19:01:04.990795
1646881264.991004,265,51,0,19:01:04.991006
